id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
211,CPI-SS0AADAB219,703,1169,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin
212,CPI-SS06D2944B5,648,1169,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin
213,CPI-SS0924C61F1,1344,1169,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin
214,CPI-SS0BBF93C62,758,1169,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin
215,CPI-SS0335C4DDE,1249,1169,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,
216,CPI-SS0087B834D,1173,1169,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,
217,CPI-SS08B94BEB2,729,763,PMID:27298358,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome
218,CPI-SS06D13FCD3,710,763,PMID:27298358,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome
219,CPI-SS062307CFE,709,729,PMID:27298358,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome
220,CPI-SS036437279,709,710,PMID:27298358,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome
221,CPI-SS09000F32A,709,769,PMID:27298358,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome
222,CPI-SS0B6F0C894,763,769,PMID:27298358,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome
223,CPI-SS09491FBF4,1087,1088,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,
224,CPI-SS0D9DE7106,1087,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,
225,CPI-SS0DD3733E8,1188,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Calsyntenin
226,CPI-SS01A7DC3C1,1189,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Calsyntenin
227,CPI-SS0180FFBED,1190,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Calsyntenin
228,CPI-SS0EEFFA23C,1257,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein
229,CPI-SS0C0329180,1258,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein
230,CPI-SS026EC3854,1259,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein
231,CPI-SS0F97A06CD,1260,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein
232,CPI-SS0731F750C,1264,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Neuroligin
233,CPI-SS0C12FCB93,1265,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Neuroligin
234,CPI-SS07FBAAD8D,1266,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Neuroligin
235,CPI-SS0F9118AB4,1267,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,Signaling by Neuroligin
236,CPI-SS0837C7966,1268,1277,PMID:29100073,curated,True,JCranley,Ligand-Receptor,
237,CPI-CC08AF02F92,1437,1508,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Fibribogen
238,CPI-SC0149E8473,208,1508,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
239,CPI-SC088D2EEF4,510,1508,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Adhesion by L1CAM
240,CPI-SC0F16EDAB3,144,1508,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin
241,CPI-SC0D085D655,262,1508,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Thrombospondin
242,CPI-SC0EA162039,217,1508,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Vitronectin
243,CPI-SC0AFB661A4,488,1508,PMID:11875495,curated,True,RVentoTormo,Ligand-Receptor,
244,CPI-SC003C7B6F1,146,1508,uniprot,curated,True,RVentoTormo,Ligand-Receptor,
245,CPI-CC0287DE56B,1437,1521,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Fibribogen
246,CPI-SC0C09120F1,243,1521,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
247,CPI-SC071B77A18,940,1521,PMID:16118203;PMC2194005,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by JAM
248,CPI-SC02C7E2DB4,145,1521,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin
249,CPI-SC0C93C7670,150,1521,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Complement
250,CPI-SC00D92ECAF,251,1521,PMID:7621072;PMID:8745401,curated,True,RVentoTormo,Receptor-Receptor,Signaling by FC receptor
251,CPI-SC003905460,224,1521,PMID:15850796,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by antigen THY1
252,CPI-SC0329DFA42,257,1521,PMC2194217,curated,True,RVentoTormo,Ligand-Receptor,
253,CPI-CC066E261AE,1437,1527,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Fibribogen
254,CPI-SC08CB03AD8,243,1527,PMID:16252253,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
255,CPI-SC0542462B9,251,1527,PMID:7621072,curated,True,RVentoTormo,Receptor-Receptor,Signaling by FC receptor
256,CPI-SC0EFDBED2D,224,1527,PMID:15850796,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by antigen THY1
257,CPI-SC08C485EAE,208,1509,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
258,CPI-SC0E5A1BA8E,798,1509,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Laminin
259,CPI-SC0B80B8591,262,1509,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Thrombospondin
260,CPI-SC0FA241084,820,1509,uniprot,curated,True,RVentoTormo,Ligand-Receptor,
261,CPI-SC0F96CE387,208,1510,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
262,CPI-SC0C2126F8E,673,1510,PMID:12070135,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by JAM
263,CPI-SC0C81483EA,305,1510,PMID:1830891;PMID:8970045,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Osteopontin
264,CPI-SC00B50273B,446,1510,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by tenascin
265,CPI-SC0B2557C9D,394,1510,PMC4368157,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by VCAM
266,CPI-SC09A33C92E,349,1510,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Cell adhesion by Phospholipase
267,CPI-SC0E029AB31,714,1510,PMID:11053440,curated,True,RVentoTormo,Receptor-Receptor,Signaling by Plasminogen Activator
268,CPI-SC034EE8AAA,208,1511,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
269,CPI-SC06C0A2080,394,1511,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by VCAM
270,CPI-SC056FC1F11,747,1511,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,
271,CPI-SC06C3BA86F,208,1512,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
272,CPI-SC02CB6F5A5,510,1512,PMC2120661,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by L1CAM
273,CPI-SC08F3F7DC6,349,1512,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Cell adhesion by Phospholipase
274,CPI-SC03A4FA18B,488,1512,PMC3365732,curated,True,RVentoTormo,Ligand-Receptor,
275,CPI-SC0ABE9B7D2,545,1512,uniprot,curated,True,RVentoTormo,Ligand-Receptor,
276,CPI-SC04BC5B245,208,1516,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
277,CPI-SC09B2D1C63,446,1516,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by tenascin
278,CPI-SC08F923F07,208,1522,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
279,CPI-SC01D9AD677,510,1522,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Adhesion by L1CAM
280,CPI-SC0717E21B0,217,1522,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Vitronectin
281,CPI-SC06D7BD0F6,208,1523,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
282,CPI-SC0FCA446B5,510,1523,PMID:9396761,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by L1CAM
283,CPI-SC07763D025,314,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Laminin
284,CPI-SC03E67206C,305,1523,PMID:24442579,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Osteopontin
285,CPI-SC0AA4C3895,144,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin
286,CPI-SC021D4420C,446,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by tenascin
287,CPI-SC02EA03F82,262,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Thrombospondin
288,CPI-SC045FE8A01,217,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Vitronectin
289,CPI-SC0A5BCC92E,251,1523,PMID:10037797,curated,True,RVentoTormo,Receptor-Receptor,Signaling by FC receptor
290,CPI-SC0FB36427B,241,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Fibroblast growth factor
291,CPI-SC0F72E9E4E,284,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Fibroblast growth factor
292,CPI-SC0D3D23FAA,234,1523,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor
293,CPI-SC0C4FD0754,714,1523,PMID:11053440;PMID:15863511,curated,True,RVentoTormo,Receptor-Receptor,Signaling by Plasminogen Activator
294,CPI-SC0F0AC498A,224,1523,PMID:29212879;PMID:18346467;https:www.ncbi.nlm.nih.gov,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by antigen THY1
295,CPI-SC060FE7871,226,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by von Willebrand factor
296,CPI-SC0A6D5D2B1,269,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,
297,CPI-SC042AD06C6,935,1523,uniprot,curated,True,RVentoTormo,Ligand-Receptor,
298,CPI-SC09B45FB39,208,1524,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin
299,CPI-SS04829AC68,1191,1191,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
300,CPI-SS08658BB16,1192,1191,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
301,CPI-SS0C4261737,1194,1191,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
302,CPI-SS024F36886,1191,1193,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
303,CPI-SS0F5FC7262,1192,1193,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
304,CPI-SS0ACFA4F22,1193,1193,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
305,CPI-SS0E7883ADC,1194,1193,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
306,CPI-SS00457EB1A,1192,1192,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
307,CPI-SS062D2530F,1192,1194,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
308,CPI-SS0CEFF4625,1194,1194,uniprot;reactome;IUPHAR,curated,True,JCranley,Gap-Gap,Adhesion by GAP junction
309,CPI-SS0E9A581F8,243,407,Reviewed_in_PMID:23602662,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
310,CPI-SC00035437A,243,1520,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
311,CPI-SC0943ECD6E,338,1520,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
312,CPI-SC09DC9200A,522,1520,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
313,CPI-SC0A3A31D04,773,1520,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
314,CPI-SC0DEE2AF32,1060,1520,PMID:11812992;PMID:15528364,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin
315,CPI-SS09C4FCB90,243,366,PMID:1683685,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by ICAM
316,CPI-SS00F979E99,522,962,PMID:15795245,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
317,CPI-SC03C325B42,522,1518,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by ICAM
318,CPI-SC032D980B8,394,1518,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by VCAM
319,CPI-SS087B53ABF,673,940,PMC1237098;PMID:11590146,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by JAM
320,CPI-SS0F9D53834,940,940,PMID:16118203,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by JAM
321,CPI-SC030C83222,510,1556,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Adhesion by L1CAM
322,CPI-SC0EB9B5460,510,1517,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Adhesion by L1CAM
323,CPI-SC069FF84F5,305,1517,PMID:1830891;PMID:8970045,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Osteopontin
324,CPI-SC0B5F57CE1,446,1517,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by tenascin
325,CPI-SC061E89E41,394,1517,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by VCAM
326,CPI-SS0ACD487F0,510,510,PMID:18701456,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by L1CAM
327,CPI-SS0A5AFF451,1263,510,Shilts screen - VALIDATED,curated,True,JShilts,Adhesion-Adhesion,
328,CPI-SC024FAED24,314,1513,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Laminin
329,CPI-SC03FF6E42F,314,1515,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Laminin
330,CPI-SS00661A3A4,777,856,uniprot,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Nectin
331,CPI-SS01E0F2D2C,777,910,PMID:22902367,curated,True,RVentoTormo,Adhesion-Adhesion,Adhesion by Nectin
332,CPI-SS0E14458C9,891,805,PMID:1313846;Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Nectin
333,CPI-SS0BA232458,989,805,PMID:1313846,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Nectin
334,CPI-SS00561BBD7,353,805,PMID:19815499;Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Poliovirus receptor
335,CPI-SS058209EC7,144,1281,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Adhesion by Prothrombin
336,CPI-SS026335F55,144,1282,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Adhesion by Prothrombin
337,CPI-SS0BDC2B411,144,1283,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Adhesion by Prothrombin
338,CPI-SS0710B1B3A,1179,1283,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Cathepsin
339,CPI-SC0CC1EA9C5,144,1464,PDB:1hyr_partially,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin
340,CPI-SC00EEDCBE2,226,1464,PDB:1m10_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by von Willebrand factor
341,CPI-SS09B583B3F,144,254,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Adhesion by Prothrombin
342,CPI-SC03C27B368,446,1525,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Adhesion by tenascin
343,CPI-SC08AC51E15,156,1525,5ffo;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
344,CPI-SC0DA808D76,306,1525,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Transforming growth factor
345,CPI-SS0C93E48D7,262,375,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Thrombospondin precursor
346,CPI-SS0914C7C85,19,375,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Thrombospondin precursor
347,CPI-CS07EEAD824,1371,316,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
348,CPI-CS073E185C7,1622,316,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
349,CPI-CS0B3DBEF59,1623,316,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
350,CPI-CS097EB096A,1624,316,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
351,CPI-CS09DCE99A5,1371,266,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
352,CPI-CS0F7CB92EE,1622,266,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
353,CPI-CS0C30A92FB,1623,266,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
354,CPI-CS0DBFDDA4A,1624,266,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
355,CPI-CS088613CD3,1371,402,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
356,CPI-CS08DC5A72D,1622,402,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
357,CPI-CS07BBA70D3,1623,402,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
358,CPI-CS08FB3D7C0,1624,402,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
359,CPI-CS040939107,1371,267,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
360,CPI-CS07C64A33E,1622,267,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
361,CPI-CS078785C85,1623,267,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
362,CPI-CS0E5853674,1624,267,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
363,CPI-CS08ED696DC,1371,281,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
364,CPI-CS0447FDDB5,1622,281,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
365,CPI-CS063D618BD,1623,281,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
366,CPI-CS067CF9C74,1624,281,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
367,CPI-CS063516AC0,1371,207,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
368,CPI-CC0F3C5EBCC,1371,1372,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
369,CPI-CC0067AC6C9,1371,1373,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
370,CPI-CC0253C0919,1371,1375,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
371,CPI-CC079435E2F,1371,1377,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
372,CPI-CC034FE836A,1371,1376,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
373,CPI-CC0C914AC2E,1622,1376,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
374,CPI-CC09527EA82,1623,1376,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
375,CPI-CC0BB122579,1624,1376,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase 
376,CPI-CC05C1C7836,1371,1378,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
377,CPI-CS0C5C5E217,1371,549,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Acetylcholine
378,CPI-CS064B4FE21,1625,494,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
379,CPI-CS0BCAA5227,1626,494,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
380,CPI-CS0517F9783,1627,494,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
381,CPI-CS0521FD886,1628,494,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
382,CPI-SS026C7F8A2,629,494,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Ectonucleoside
383,CPI-CS056D84EB8,1625,479,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
384,CPI-CS0FDA0F596,1626,479,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
385,CPI-CS0F865E648,1627,479,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
386,CPI-CS028B98B8F,1628,479,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
387,CPI-SS0E90C46BC,629,479,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Ectonucleoside
388,CPI-CS05357F38C,1625,480,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
389,CPI-CS016DD08B8,1626,480,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
390,CPI-CS0D17EA793,1627,480,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
391,CPI-CS0985F2C10,1628,480,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
392,CPI-SS08C884E97,629,480,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Ectonucleoside
393,CPI-CS07905F8F4,1625,301,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
394,CPI-CS04EFAFF1F,1626,301,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
395,CPI-CS08D35C881,1627,301,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
396,CPI-CS0F953F172,1628,301,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adenosine
397,CPI-SS0276D5C7E,629,301,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Ectonucleoside
398,CPI-CS0E8345356,1629,538,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adrenaline
399,CPI-CS06FE13C35,1630,538,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adrenaline
400,CPI-CS05F96EA59,1432,538,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Epinephrine
401,CPI-CS0F807CD4F,1703,538,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Noradrenaline
402,CPI-CS098539E78,1704,538,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Noradrenaline
403,CPI-CS0377ED1BC,1702,538,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Noradrenaline
404,CPI-CS090BF1875,1629,540,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adrenaline
405,CPI-CS04C3CEB1B,1630,540,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Adrenaline
406,CPI-CS0D33FF37B,1432,540,reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Epinephrine
407,CPI-CS09DA5DAD3,1703,540,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Noradrenaline
408,CPI-CS078C6CB4F,1704,540,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Noradrenaline
409,CPI-CS0E8CA54FD,1702,540,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Noradrenaline
